2.73001,-642.57
2.74001,-643.199
2.75001,-643.279
2.76001,-642.783
2.77001,-641.681
2.78001,-639.941
2.79001,-637.531
2.80001,-634.418
2.81001,-630.568
2.82001,-625.946
2.83001,-620.515
2.84001,-614.236
2.85001,-607.072
2.86001,-598.981
2.87001,-589.922
2.88001,-579.853
2.89001,-568.728
2.90001,-556.503
2.91001,-543.13
2.92001,-528.56
2.93001,-512.744
2.94001,-495.63
2.95001,-477.166
2.96001,-457.295
2.97001,-435.963
2.98001,-413.11
2.99001,-388.677
3.00001,-362.603
3.01001,-334.824
3.02001,-305.276
3.03001,-273.89
3.04001,-240.599
3.05001,-205.331
3.06001,-168.014
3.07001,-128.572
3.08001,-86.9285
3.09001,-43.0041
3.10001,3.28244
3.11001,52.0148
3.12001,103.279
3.13001,157.163
3.14001,213.758
3.15001,273.157
3.16001,335.455
3.17001,400.75
3.18001,469.144
3.19001,540.739
3.20001,615.642
3.21001,693.962
3.22001,775.809
